officialProductId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variants,variantCount,categoryPath,summary,description,imageUrls,imageCount,kzEvidence,status,sourcePageUrl
132,LaTus,Private Enterprise «Latus»,Latebond-LC,1954,1954,Latebond-LC=1954,1,Dental bonding,Light cure universal dentine-enamel bond. Use for enamel and dentine as bonding agent under light cure restorative composite in dentistry.,"Light cure universal dentine-enamel bond Use for enamel and dentine as bonding agent under light cure restorative composite in dentistry. Composition and main characteristic Latebond-LC is a solution of BisGMA, TEGDMA and other acrylic monomers, catalysts and stabilizers in a multicomponent solvent. Formula of adhesive adapted to theproperties of etched by phosphoric acid surfaces of the enamel and dentin so that in the process of the formation of adhesive contact except micromechanical and adsorption relationships as arise strong ionic bonds. Latebond-LC has a high and stable adhesion to etched by phosphoric acid enamel, dentin and strips of glass ionomer, polycarboxylate and phosphate cements. Adhesive strength in shift to enamel and dentin is (20-23) MPa. Package: 5 g bond Latebond-LC in a bottle REF 1954 Latebond-LC Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latebond_lc_5_R1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-bonding/latebond-lc.html
140,LaTus,Private Enterprise «Latus»,Soft Еtch,0713,0713,Soft Еtch=0713,1,Dental bonding,Etching gel. Use for creation of micro on enamel and short time on dentine surface in front of drawing bonding or sealant.,"Etching gel Use for creation of micro on enamel and short time on dentine surface in front of drawing bonding or sealant. Composition and main characteristic The active etching component of the gel is 35% phosphoric acid solution. The polymeric gelling agent thickens the gel, smoothest the etching process and facilitates complete washout from the treated surface gel. The gel provides an effective antiseptic detergent - benzalkonium chloride, a colorant, a stabilizer consistency. Package: 4 g gel Soft Еtch in a syringe canula REF 0713 Soft Еtch Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_soft_etch_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_soft_etch_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-bonding/soft-etch.html
134,LaTus,Private Enterprise «Latus»,Saturol,2211,2211,Saturol=2211,1,Dental bonding,Dentine-primer. Used to moisten and impregnate the dentin to ensure good adhesion before applying Reoliner-LC fluid curing light curing cement or Reoliner-SC chemical curing.,"Dentine-primer Used to moisten and impregnate the dentin to ensure good adhesion before applying Reoliner-LC fluid curing light curing cement or Reoliner-SC chemical curing. Composition and main characteristic The dentine primer is an aqueous solution of hydroxyethyl methacrylate with a small addition of a cross-linking agent. The dentine primer does not contain polymerization initiators, therefore it is polymerized due to the chain polymerization mechanism of the interlining cement. Provides a specific stable adhesion of adhesives and flowing composite pads on the dentine tubes. Thanks to the addition of fluoride, benzalkonium has antiseptic and desensitizing properties. Package: 3 g primer Saturol in a bottle REF 2211 Saturol",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_saturol_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_saturol_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-bonding/saturol.html
130,LaTus,Private Enterprise «Latus»,Therabond,1421,1421,Therabond=1421,1,Dental bonding,Self-curing bond. It is used as an adhesive agent for all kinds of chemical curing composite materials.,"Self-curing bond It is used as an adhesive agent for all kinds of chemical curing composite materials. Composition and main characteristic Therabond is a mixture of acrylic monomers, catalysts and stabilizers. Therabond has a stable adhesion to etched by phosphoric acid enamel, dentin and inlays of glass ionomer, polycarboxylate and composite cements. Adhesive strength of shift to enamel and dentin of 10 - 12 MPa. Package: 3 g base bond liquid Therabond 3 g catalyst bond liquid Therabond 3 brushes flask REF 1421 Therabond Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_therabond_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_therabond_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-bonding/therabond.html
131,LaTus,Private Enterprise «Latus»,Latebond-SC,1512,1512,Latebond-SC=1512,1,Dental bonding,Self-curing bond. It is used as an adhesive agent for enamel and dentin for filling composite materials of chemical curing of any type.,"Self-curing bond It is used as an adhesive agent for enamel and dentin for filling composite materials of chemical curing of any type. Composition and main characteristic Latebond-SC has a high and stable adhesion to phosphoric acid etched enamel, dentin and gaskets of glass ionomer, polycarboxylate and phosphate cements. Adhesive strength of shift to enamel and dentin of 20 - 26 MPa. Package: 3 g base bond liquid Latebond-SC 3 g catalyst bond liquid Latebond-SC 3 brushes flask REF 1512 Latebond-SC Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latebond_sc_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_latebond_sc_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-bonding/latebond-sc.html
310,LaTus,Private Enterprise «Latus»,Monotex self etch,1823,1823,Monotex self etch=1823,1,Dental bonding,Light curing self etch bond. Use for enamel and dentine as bonding agent in dentistry.,"Light curing self etch bond Use for enamel and dentine as bonding agent in dentistry. Properties Monotex made on the basis of a specially synthesized binder which are the basis BisGMA, HEMA and glutar aldehyde. The adhesive also contains an effective antiseptic detergent - benzalkonium chloride, 17% of a filler having a particle size of 0.4 microns and 15% multi component highly volatile solvent. Monotex have a highly stable adhesion to phosphoric acid etched dentine and enamel with the properties as a binder, and due to the penetration of micro-particles of filler to dentinal tubules on a greater depth than just the unfilled liquid adhesive systems. Package: 6 g bond in a bottle REF 1823 Monotex self etch Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_monotex_self_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_monotex_self_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/dental-bonding/monotex-self-etch.html
137,LaTus,Private Enterprise «Latus»,Diasol,0103,0102 | 0103,1000 g liquid Diasol in a bottle=0102 | REF 0103=0103,2,Auxiliary materials,"Tool for cleaning and disinfection of diamond tools. Used for loosening, dissolving and removing from the surface of the cutting head of a diamond tool or a disc of a sticky layer of enamel and dentin tooth treatment products.","Tool for cleaning and disinfection of diamond tools Used for loosening, dissolving and removing from the surface of the cutting head of a diamond tool or a disc of a sticky layer of enamel and dentin tooth treatment products. Composition and main characteristic It is an aqueous solution of the complexone Na-EDTA with additives of a surfactant, an antiseptic and a pH regulator. Package: 125 g liquid Diasol in a bottle REF 0102 1000 g liquid Diasol in a bottle REF 0103",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_diasol_1000_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_diasol_100_R1.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/auxiliary-materials/diasol.html
138,LaTus,Private Enterprise «Latus»,Hemalat forte,2816,2816 | 2817,Hemalat forte 20 g liquid Hemalat forte in a bottle=2816 | Hemalat forte=2817,2,Auxiliary materials,Hemostatic agent. Use as a hemostatic agent in capillary ble,"Hemostatic agent Use as a hemostatic agent in capillary bleeding from the gums and root canal in dentistry. Composition and main characteristic Normal 0 false false false RU X-NONE X-NONE /* Style Definitions */ table.MsoNormalTable {mso-style-name:""Обычная таблица""; mso-tstyle-rowband-size:0; mso-tstyle-colband-size:0; mso-style-noshow:yes; mso-style-priority:99; mso-style-parent:""""; mso-padding-alt:0cm 5.4pt 0cm 5.4pt; mso-para-margin-top:0cm; mso-para-margin-right:0cm; mso-para-margin-bottom:8.0pt; mso-para-margin-left:0cm; line-height:107%; mso-pagination:widow-orphan; font-size:11.0pt; font-family:""Calibri"",""sans-serif""; mso-ascii-font-family:Calibri; mso-ascii-theme-font:minor-latin; mso-hansi-font-family:Calibri; mso-hansi-theme-font:minor-latin; mso-bidi-font-family:""Times New Roman""; mso-bidi-theme-font:minor-bidi; mso-fareast-language:EN-US;} Hemalat forte prepared on the base of iron sulfate. Hemalat forte is well suited for hemostasis and control of gingival liquid in the case of fixing indirect adhesive restorations and treatment. In a short time it stops bleeding, removes the pollution caused by the circulation of gingival liquid, given by this an optimal bonding. Very gentle action on the hard and soft tissue. Well washed off by water. Package: 3 g gel Hemalat forte in a syringe canula REF 2816 Hemalat forte 20 g liquid Hemalat forte in a bottle REF 2817 Hemalat forte Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_full_hemalat_forte_gel1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/auxiliary-materials/hemalat-forte.html
139,LaTus,Private Enterprise «Latus»,Hemalat,2818,2815 | 2818,Hemalat 3 g gel Hemalat in a syringe canula=2815 | Hemalat=2818,2,Auxiliary materials,"Hemostatic agent. Used in therapeutic dentistry with capillary bleeding from the gums, root canal with vital pulp extirpation, lunar bleeding after tooth extirpation, bleeding after removal of dental deposits.","Hemostatic agent Used in therapeutic dentistry with capillary bleeding from the gums, root canal with vital pulp extirpation, lunar bleeding after tooth extirpation, bleeding after removal of dental deposits. Composition and main characteristic Hemalat prepared on the base of aluminum chloride. Well suited for hemostasis and control of gingival liquid in fixing indirect adhesive restorations and treatment. In a short time it stops bleeding, removes the pollution caused of the circulation of gingival liquid, ensuring by this an optimal bonding. Very gentle action on the hard and soft tissue. Well washed by with water. Package: 20 g liquid Hemalat in a bottle REF 2815 Hemalat 3 g gel Hemalat in a syringe canula REF 2818 Hemalat Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_full_hemalat_gel1.jpg,1,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/auxiliary-materials/hemalat.html
142,LaTus,Private Enterprise «Latus»,Ahygrol,2724,2724,Ahygrol=2724,1,Auxiliary materials,Liquid for degreasing and dehydrating. Use for degreasing and dehydrating tooth hard tissues and roots before restorations and denture fixing in orthopedic and preventive dentistry.,"Liquid for degreasing and dehydrating Use for degreasing and dehydrating tooth hard tissues and roots before restorations and denture fixing in orthopedic and preventive dentistry. Composition and main characteristic Ahygro l is a mixture of volatile organic solvents, indifferentto the surrounding soft tissues of the oral cavity, without causing a painful reaction in contact with mucous membranes. Easy soluble in water. Drying time 10 sec. Ahygrol also contains a natural surface active agent which improves wettability desorption of water and traces of grease. Ahygro l liquid application allows you to quickly and accurately degrease and dry the surface of the tooth and the prosthesis before fixation. Package: 12 ml liquid Ahygrol in a bottle REF 2724 Ahygrol Instruction for use",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_Agigrol_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_Agigrol_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/auxiliary-materials/ahygrol.html
135,LaTus,Private Enterprise «Latus»,Lateglint,2420,2420,Lateglint=2420,1,Auxiliary materials,"Light cure glaze. Use for finishing of restoration brilliance, removing restoration shallow, enamel defects in dentistry.","Light cure glaze Use for finishing of restoration brilliance, removing restoration shallow, enamel defects in dentistry. Composition and main characteristic Lateglint is a mixture of Bis-GMA, TEGDMA and other di- and monoethacrylates with additives of pyrogenic silica, initiators of polymerization and stabilizers. Lateglint has good adhesion to the composite material and phosphoric acid etched enamel. After polymerization, a hard glossy surface (micro-hardness of the lacquer film of 24.9 kg / mm2) is formed on the surface of the seal when irradiated with light at a wavelength of 400-500 nm, which does not require additional polishing. Package: 3 g varnish Lateglint in a bottle 3 brushes REF 2420 Lateglint",https://www.latus.com.ua/components/com_jshopping/files/img_products/full_lateglint_R1.jpg | https://www.latus.com.ua/components/com_jshopping/files/img_products/full_lateglint_R11.jpg,2,BRAND_AND_SELECTED_PRODUCTS_PRESENT_IN_STOMIR_KZ_CATALOG,OFFICIAL_PRODUCT_IDENTITY_READY_KZ_SKU_REVIEW_REQUIRED,https://www.latus.com.ua/en/products/auxiliary-materials/lateglint.html
